total_games_played,cumulative_points
1863,16859.877662985935
1864,16868.995970937107
1865,16878.114278888283
1866,16887.232586839455
1867,16896.35089479063
1868,16905.469202741802
1869,16914.587510692978
1870,16923.70581864415
1871,16932.824126595326
1872,16941.942434546498
1873,16951.06074249767
1874,16960.179050448845
1875,16969.297358400017
1876,16978.415666351193
1877,16987.533974302365
1878,16996.65228225354
1879,17005.770590204713
1880,17014.88889815589
1881,17024.00720610706
1882,17033.125514058236
1883,17042.243822009408
1884,17051.362129960584
1885,17060.480437911756
1886,17069.59874586293
1887,17078.717053814104
1888,17087.835361765276
1889,17096.95366971645
1890,17106.071977667623
1891,17115.1902856188
1892,17124.30859356997
1893,17133.426901521147
1894,17142.54520947232
1895,17151.663517423494
1896,17160.781825374666
1897,17169.900133325842
1898,17179.018441277014
1899,17188.13674922819
1900,17197.25505717936
1901,17206.373365130537
1902,17215.49167308171
1903,17224.60998103288
1904,17233.728288984057
1905,17242.84659693523
1906,17251.964904886405
1907,17261.083212837577
1908,17270.201520788753
1909,17279.319828739925
1910,17288.4381366911
1911,17297.556444642272
1912,17306.674752593448
1913,17315.79306054462
1914,17324.911368495796
1915,17334.029676446968
1916,17343.147984398143
1917,17352.266292349315
1918,17361.384600300487
1919,17370.502908251663
1920,17379.621216202835
1921,17388.73952415401
1922,17397.857832105183
1923,17406.97614005636
1924,17416.09444800753
1925,17425.212755958706
1926,17434.331063909878
1927,17443.449371861054
1928,17452.567679812226
1929,17461.6859877634
1930,17470.804295714574
1931,17479.922603665746
1932,17489.04091161692
1933,17498.159219568093
1934,17507.27752751927
1935,17516.39583547044
1936,17525.514143421617
1937,17534.63245137279
1938,17543.750759323964
1939,17552.869067275136
1940,17561.987375226312
1941,17571.105683177484
1942,17580.22399112866
1943,17589.34229907983
1944,17598.460607031007
1945,17607.57891498218
1946,17616.69722293335
1947,17625.815530884527
1948,17634.9338388357
1949,17644.052146786875
1950,17653.170454738047
1951,17662.288762689222
1952,17671.407070640395
1953,17680.52537859157
1954,17689.643686542742
1955,17698.761994493918
1956,17707.88030244509
1957,17716.998610396266
1958,17726.116918347438
1959,17735.235226298613
1960,17744.353534249785
1961,17753.471842200957
1962,17762.590150152133
1963,17771.708458103305
1964,17780.82676605448
1965,17789.945074005653
1966,17799.06338195683
1967,17808.181689908
1968,17817.299997859176
1969,17826.418305810348
1970,17835.536613761524
1971,17844.654921712696
1972,17853.77322966387
1973,17862.891537615043
1974,17872.00984556622
1975,17881.12815351739
1976,17890.246461468563
1977,17899.36476941974
1978,17908.48307737091
1979,17917.601385322087
1980,17926.71969327326
1981,17935.838001224434
1982,17944.956309175606
1983,17954.074617126782
1984,17963.192925077954
1985,17972.31123302913
1986,17981.4295409803
1987,17990.547848931477
1988,17999.66615688265
1989,18008.784464833825
1990,18017.902772784997
1991,18027.02108073617
1992,18036.139388687345
1993,18045.257696638517
1994,18054.376004589692
1995,18063.494312540864
1996,18072.61262049204
1997,18081.730928443212
1998,18090.849236394388
1999,18099.96754434556
2000,18109.085852296736
2001,18118.204160247908
2002,18127.322468199083
2003,18136.440776150255
2004,18145.55908410143
2005,18154.677392052603
2006,18163.795700003775
2007,18172.91400795495
2008,18182.032315906123
2009,18191.1506238573
2010,18200.26893180847
2011,18209.387239759646
2012,18218.505547710818
2013,18227.623855661994
2014,18236.742163613166
2015,18245.86047156434
2016,18254.978779515513
2017,18264.09708746669
2018,18273.21539541786
2019,18282.333703369033
2020,18291.45201132021
2021,18300.57031927138
2022,18309.688627222557
2023,18318.80693517373
2024,18327.925243124904
2025,18337.043551076076
2026,18346.161859027252
2027,18355.280166978424
2028,18364.3984749296
2029,18373.51678288077
2030,18382.635090831947
2031,18391.75339878312
2032,18400.871706734295
2033,18409.990014685467
2034,18419.10832263664
2035,18428.226630587815
2036,18437.344938538987
2037,18446.463246490162
2038,18455.581554441334
2039,18464.69986239251
2040,18473.818170343682
2041,18482.936478294858
2042,18492.05478624603
2043,18501.173094197206
2044,18510.291402148378
2045,18519.409710099553
2046,18528.528018050725
2047,18537.6463260019
2048,18546.764633953073
2049,18555.882941904245
2050,18565.00124985542
2051,18574.119557806593
2052,18583.23786575777
2053,18592.35617370894
2054,18601.474481660116
2055,18610.592789611288
2056,18619.711097562464
2057,18628.829405513636
2058,18637.94771346481
2059,18647.066021415983
2060,18656.18432936716
2061,18665.30263731833
2062,18674.420945269507
2063,18683.53925322068
2064,18692.65756117185
2065,18701.775869123026
2066,18710.8941770742
2067,18720.012485025374
2068,18729.130792976546
2069,18738.249100927722
2070,18747.367408878894
2071,18756.48571683007
2072,18765.60402478124
2073,18774.722332732417
2074,18783.84064068359
2075,18792.958948634765
2076,18802.077256585937
2077,18811.195564537113
2078,18820.313872488285
2079,18829.432180439457
2080,18838.550488390632
2081,18847.668796341804
2082,18856.78710429298
2083,18865.905412244152
2084,18875.023720195328
2085,18884.1420281465
2086,18893.260336097675
2087,18902.378644048847
2088,18911.496952000023
2089,18920.615259951195
2090,18929.73356790237
2091,18938.851875853543
2092,18947.970183804715
2093,18957.08849175589
2094,18966.206799707063
2095,18975.32510765824
2096,18984.44341560941
2097,18993.561723560586
2098,19002.680031511758
2099,19011.798339462934
2100,19020.916647414106
2101,19030.03495536528
2102,19039.153263316453
2103,19048.27157126763
2104,19057.3898792188
2105,19066.508187169977
2106,19075.62649512115
2107,19084.74480307232
2108,19093.863111023496
2109,19102.98141897467
2110,19112.099726925844
2111,19121.218034877016
2112,19130.336342828192
2113,19139.454650779364
2114,19148.57295873054
2115,19157.69126668171
2116,19166.809574632887
2117,19175.92788258406
2118,19185.046190535235
2119,19194.164498486407
2120,19203.282806437583
2121,19212.401114388755
2122,19221.519422339927
2123,19230.637730291102
2124,19239.756038242274
2125,19248.87434619345
2126,19257.992654144622
2127,19267.110962095798
2128,19276.22927004697
2129,19285.347577998145
2130,19294.465885949317
2131,19303.584193900493
2132,19312.702501851665
2133,19321.82080980284
2134,19330.939117754013
2135,19340.05742570519
2136,19349.17573365636
2137,19358.294041607533
2138,19367.41234955871
2139,19376.53065750988
2140,19385.648965461056
2141,19394.767273412228
2142,19403.885581363404
2143,19413.003889314576
2144,19422.12219726575
2145,19431.240505216923
2146,19440.3588131681
2147,19449.47712111927
2148,19458.595429070447
2149,19467.71373702162
2150,19476.832044972794
2151,19485.950352923966
2152,19495.06866087514
2153,19504.186968826314
2154,19513.305276777486
2155,19522.42358472866
2156,19531.541892679834
2157,19540.66020063101
2158,19549.77850858218
2159,19558.896816533357
2160,19568.01512448453
2161,19577.133432435705
2162,19586.251740386877
2163,19595.370048338053
2164,19604.488356289225
2165,19613.6066642404
2166,19622.724972191572
2167,19631.843280142744
2168,19640.96158809392
2169,19650.079896045092
2170,19659.198203996268
2171,19668.31651194744
2172,19677.434819898615
2173,19686.553127849787
2174,19695.671435800963
2175,19704.789743752135
2176,19713.90805170331
2177,19723.026359654483
2178,19732.14466760566
2179,19741.26297555683
2180,19750.381283508003
2181,19759.49959145918
2182,19768.61789941035
2183,19777.736207361526
2184,19786.854515312698
2185,19795.972823263874
2186,19805.091131215046
2187,19814.20943916622
2188,19823.327747117393
2189,19832.44605506857
2190,19841.56436301974
2191,19850.682670970917
2192,19859.80097892209
2193,19868.919286873264
2194,19878.037594824436
2195,19887.15590277561
2196,19896.274210726784
2197,19905.392518677956
2198,19914.51082662913
2199,19923.629134580304
2200,19932.74744253148
2201,19941.86575048265
2202,19950.984058433827
2203,19960.102366385
2204,19969.220674336175
2205,19978.338982287347
2206,19987.457290238523
2207,19996.575598189695
2208,20005.69390614087
2209,20014.812214092042
2210,20023.930522043214
2211,20033.04882999439
2212,20042.167137945562
2213,20051.285445896738
2214,20060.40375384791
2215,20069.522061799085
2216,20078.640369750257
2217,20087.758677701433
2218,20096.876985652605
2219,20105.99529360378
2220,20115.113601554953
2221,20124.23190950613
2222,20133.3502174573
2223,20142.468525408476
2224,20151.586833359648
2225,20160.70514131082
2226,20169.823449261996
2227,20178.941757213168
2228,20188.060065164344
2229,20197.178373115516
2230,20206.29668106669
2231,20215.414989017863
2232,20224.53329696904
2233,20233.65160492021
2234,20242.769912871387
2235,20251.88822082256
2236,20261.006528773734
2237,20270.124836724906
2238,20279.243144676082
2239,20288.361452627254
2240,20297.479760578426
2241,20306.5980685296
2242,20315.716376480774
2243,20324.83468443195
2244,20333.95299238312
2245,20343.071300334297
2246,20352.18960828547
2247,20361.307916236645
2248,20370.426224187817
2249,20379.544532138993
2250,20388.662840090165
2251,20397.78114804134
2252,20406.899455992512
2253,20416.017763943684
2254,20425.13607189486
2255,20434.254379846032
2256,20443.372687797208
2257,20452.49099574838
2258,20461.609303699555
2259,20470.727611650727
2260,20479.845919601903
2261,20488.964227553075
2262,20498.08253550425
2263,20507.200843455423
2264,20516.3191514066
2265,20525.43745935777
2266,20534.555767308946
2267,20543.674075260118
2268,20552.79238321129
2269,20561.910691162466
2270,20571.028999113638
2271,20580.147307064814
2272,20589.265615015986
2273,20598.38392296716
2274,20607.502230918333
2275,20616.62053886951
2276,20625.73884682068
2277,20634.857154771857
2278,20643.97546272303
2279,20653.093770674204
2280,20662.212078625376
2281,20671.330386576552
2282,20680.448694527724
2283,20689.567002478896
2284,20698.68531043007
2285,20707.803618381244
2286,20716.92192633242
2287,20726.04023428359
2288,20735.158542234767
2289,20744.27685018594
2290,20753.395158137115
2291,20762.513466088287
2292,20771.631774039462
2293,20780.750081990634
2294,20789.86838994181
2295,20798.986697892982
2296,20808.105005844158
2297,20817.22331379533
2298,20826.341621746502
2299,20835.459929697678
2300,20844.57823764885
2301,20853.696545600025
2302,20862.814853551197
2303,20871.933161502373
2304,20881.051469453545
2305,20890.16977740472
2306,20899.288085355893
2307,20908.40639330707
2308,20917.52470125824
2309,20926.643009209416
2310,20935.761317160588
2311,20944.879625111764
2312,20953.997933062936
2313,20963.116241014108
2314,20972.234548965283
2315,20981.352856916455
2316,20990.47116486763
2317,20999.589472818803
2318,21008.70778076998
2319,21017.82608872115
2320,21026.944396672327
2321,21036.0627046235
2322,21045.181012574674
2323,21054.299320525846
2324,21063.417628477022
2325,21072.535936428194
2326,21081.654244379366
2327,21090.77255233054
2328,21099.890860281714
2329,21109.00916823289
2330,21118.12747618406
2331,21127.245784135237
2332,21136.36409208641
2333,21145.482400037585
2334,21154.600707988757
2335,21163.719015939932
2336,21172.837323891104
2337,21181.95563184228
2338,21191.073939793452
2339,21200.192247744628
2340,21209.3105556958
2341,21218.428863646972
2342,21227.547171598148
2343,21236.66547954932
2344,21245.783787500495
2345,21254.902095451667
2346,21264.020403402843
2347,21273.138711354015
2348,21282.25701930519
2349,21291.375327256363
2350,21300.49363520754
2351,21309.61194315871
2352,21318.730251109886
2353,21327.848559061058
2354,21336.966867012234
2355,21346.085174963406
2356,21355.203482914578
2357,21364.321790865753
2358,21373.440098816925
2359,21382.5584067681
2360,21391.676714719273
2361,21400.79502267045
2362,21409.91333062162
2363,21419.031638572797
2364,21428.14994652397
2365,21437.268254475144
2366,21446.386562426316
2367,21455.504870377492
2368,21464.623178328664
2369,21473.74148627984
2370,21482.85979423101
2371,21491.978102182184
2372,21501.09641013336
2373,21510.21471808453
2374,21519.333026035707
2375,21528.45133398688
2376,21537.569641938055
2377,21546.687949889227
2378,21555.806257840402
2379,21564.924565791574
2380,21574.04287374275
2381,21583.161181693922
2382,21592.279489645098
2383,21601.39779759627
2384,21610.516105547445
2385,21619.634413498618
2386,21628.75272144979
2387,21637.871029400965
2388,21646.989337352137
2389,21656.107645303313
2390,21665.225953254485
2391,21674.34426120566
2392,21683.462569156833
2393,21692.58087710801
2394,21701.69918505918
2395,21710.817493010356
2396,21719.935800961528
2397,21729.054108912704
2398,21738.172416863876
2399,21747.29072481505
2400,21756.409032766223
2401,21765.527340717395
2402,21774.64564866857
2403,21783.763956619743
2404,21792.88226457092
2405,21802.00057252209
2406,21811.118880473266
2407,21820.23718842444
2408,21829.355496375614
2409,21838.473804326786
2410,21847.592112277962
2411,21856.710420229134
2412,21865.82872818031
2413,21874.94703613148
2414,21884.065344082654
2415,21893.18365203383
2416,21902.301959985
2417,21911.420267936177
2418,21920.53857588735
2419,21929.656883838525
2420,21938.775191789697
2421,21947.893499740872
2422,21957.011807692044
2423,21966.13011564322
2424,21975.248423594392
2425,21984.366731545568
2426,21993.48503949674
2427,22002.603347447915
2428,22011.721655399087
2429,22020.83996335026
2430,22029.958271301435
2431,22039.076579252607
2432,22048.194887203783
2433,22057.313195154955
2434,22066.43150310613
2435,22075.549811057303
2436,22084.66811900848
2437,22093.78642695965
2438,22102.904734910826
2439,22112.023042861998
2440,22121.141350813174
2441,22130.259658764346
2442,22139.37796671552
2443,22148.496274666693
2444,22157.614582617865
2445,22166.73289056904
2446,22175.851198520213
2447,22184.96950647139
2448,22194.08781442256
2449,22203.206122373736
2450,22212.32443032491
2451,22221.442738276084
2452,22230.561046227256
2453,22239.679354178432
2454,22248.797662129604
2455,22257.91597008078
2456,22267.03427803195
2457,22276.152585983127
2458,22285.2708939343
2459,22294.38920188547
2460,22303.507509836647
2461,22312.62581778782
2462,22321.744125738995
2463,22330.862433690167
2464,22339.980741641342
2465,22349.099049592514
2466,22358.21735754369
2467,22367.335665494862
2468,22376.453973446038
2469,22385.57228139721
2470,22394.690589348385
2471,22403.808897299557
2472,22412.927205250733
2473,22422.045513201905
2474,22431.163821153077
2475,22440.282129104253
2476,22449.400437055425
2477,22458.5187450066
2478,22467.637052957773
2479,22476.75536090895
2480,22485.87366886012
2481,22494.991976811296
2482,22504.110284762468
2483,22513.228592713644
2484,22522.346900664816
2485,22531.46520861599
2486,22540.583516567163
2487,22549.701824518335
2488,22558.82013246951
2489,22567.938440420683
2490,22577.05674837186
2491,22586.17505632303
2492,22595.293364274206
2493,22604.41167222538
2494,22613.529980176554
2495,22622.648288127726
2496,22631.7665960789
2497,22640.884904030074
2498,22650.00321198125
2499,22659.12151993242
2500,22668.239827883597
2501,22677.35813583477
2502,22686.47644378594
2503,22695.594751737117
2504,22704.71305968829
2505,22713.831367639465
2506,22722.949675590637
2507,22732.067983541812
2508,22741.186291492984
2509,22750.30459944416
2510,22759.422907395332
2511,22768.541215346508
2512,22777.65952329768
2513,22786.777831248855
2514,22795.896139200027
2515,22805.014447151203
2516,22814.132755102375
2517,22823.251063053547
2518,22832.369371004723
2519,22841.487678955895
2520,22850.60598690707
2521,22859.724294858243
2522,22868.842602809418
2523,22877.96091076059
2524,22887.079218711766
2525,22896.197526662938
2526,22905.315834614114
2527,22914.434142565286
2528,22923.55245051646
2529,22932.670758467633
2530,22941.78906641881
2531,22950.90737436998
2532,22960.025682321153
2533,22969.14399027233
2534,22978.2622982235
2535,22987.380606174676
2536,22996.49891412585
2537,23005.617222077024
2538,23014.735530028196
2539,23023.85383797937
2540,23032.972145930544
2541,23042.09045388172
2542,23051.20876183289
2543,23060.327069784067
2544,23069.44537773524
2545,23078.563685686415
2546,23087.681993637587
2547,23096.80030158876
2548,23105.918609539935
2549,23115.036917491107
2550,23124.155225442282
2551,23133.273533393454
2552,23142.39184134463
2553,23151.510149295802
2554,23160.628457246978
2555,23169.74676519815
2556,23178.865073149325
2557,23187.983381100497
2558,23197.101689051673
2559,23206.219997002845
2560,23215.338304954017
2561,23224.456612905193
2562,23233.574920856365
2563,23242.69322880754
2564,23251.811536758712
2565,23260.929844709888
2566,23270.04815266106
2567,23279.166460612236
2568,23288.284768563408
2569,23297.403076514584
2570,23306.521384465756
2571,23315.63969241693
2572,23324.758000368103
2573,23333.87630831928
2574,23342.99461627045
2575,23352.112924221623
2576,23361.2312321728
2577,23370.34954012397
2578,23379.467848075146
2579,23388.58615602632
2580,23397.704463977494
2581,23406.822771928666
2582,23415.94107987984
2583,23425.059387831014
2584,23434.17769578219
2585,23443.29600373336
2586,23452.414311684537
2587,23461.53261963571
2588,23470.650927586885
2589,23479.769235538057
2590,23488.88754348923
2591,23498.005851440405
2592,23507.124159391577
2593,23516.242467342752
2594,23525.360775293924
2595,23534.4790832451
2596,23543.597391196272
2597,23552.715699147448
2598,23561.83400709862
2599,23570.952315049795
2600,23580.070623000967
2601,23589.188930952143
2602,23598.307238903315
2603,23607.42554685449
2604,23616.543854805663
2605,23625.662162756835
2606,23634.78047070801
2607,23643.898778659182
2608,23653.017086610358
2609,23662.13539456153
2610,23671.253702512706
2611,23680.372010463878
2612,23689.490318415053
2613,23698.608626366226
2614,23707.7269343174
2615,23716.845242268573
2616,23725.96355021975
2617,23735.08185817092
2618,23744.200166122097
2619,23753.31847407327
2620,23762.43678202444
2621,23771.555089975616
2622,23780.67339792679
2623,23789.791705877964
2624,23798.910013829136
2625,23808.02832178031
2626,23817.146629731484
2627,23826.26493768266
2628,23835.38324563383
2629,23844.501553585007
2630,23853.61986153618
2631,23862.738169487355
2632,23871.856477438527
2633,23880.974785389702
2634,23890.093093340874
2635,23899.211401292047
2636,23908.329709243222
2637,23917.448017194394
2638,23926.56632514557
2639,23935.684633096742
2640,23944.802941047918
2641,23953.92124899909
2642,23963.039556950265
2643,23972.157864901437
2644,23981.276172852613
2645,23990.394480803785
2646,23999.51278875496
2647,24008.631096706133
2648,24017.749404657305
2649,24026.86771260848
2650,24035.986020559652
2651,24045.104328510828
2652,24054.222636462
2653,24063.340944413176
2654,24072.459252364348
2655,24081.577560315523
2656,24090.695868266695
2657,24099.81417621787
2658,24108.932484169043
2659,24118.05079212022
2660,24127.16910007139
2661,24136.287408022567
2662,24145.40571597374
2663,24154.52402392491
2664,24163.642331876086
2665,24172.76063982726
2666,24181.878947778434
2667,24190.997255729606
2668,24200.11556368078
2669,24209.233871631954
2670,24218.35217958313
2671,24227.4704875343
2672,24236.588795485477
2673,24245.70710343665
2674,24254.825411387825
2675,24263.943719338997
2676,24273.062027290172
2677,24282.180335241344
2678,24291.298643192516
2679,24300.416951143692
2680,24309.535259094864
2681,24318.65356704604
2682,24327.771874997212
2683,24336.890182948388
2684,24346.00849089956
2685,24355.126798850735
2686,24364.245106801907
2687,24373.363414753083
2688,24382.481722704255
2689,24391.60003065543
2690,24400.718338606603
2691,24409.83664655778
2692,24418.95495450895
2693,24428.073262460122
2694,24437.191570411298
2695,24446.30987836247
2696,24455.428186313646
2697,24464.546494264818
2698,24473.664802215993
2699,24482.783110167165
2700,24491.90141811834
2701,24501.019726069513
2702,24510.13803402069
2703,24519.25634197186
2704,24528.374649923036
2705,24537.49295787421
2706,24546.611265825384
2707,24555.729573776556
2708,24564.84788172773
2709,24573.966189678904
2710,24583.084497630076
2711,24592.20280558125
2712,24601.321113532424
2713,24610.4394214836
2714,24619.55772943477
2715,24628.676037385947
2716,24637.79434533712
2717,24646.912653288295
2718,24656.030961239467
2719,24665.149269190642
2720,24674.267577141814
2721,24683.385885092986
2722,24692.504193044162
2723,24701.622500995334
2724,24710.74080894651
2725,24719.85911689768
2726,24728.977424848857
2727,24738.09573280003
2728,24747.214040751205
2729,24756.332348702377
2730,24765.450656653553
2731,24774.568964604725
2732,24783.6872725559
2733,24792.805580507073
2734,24801.92388845825
2735,24811.04219640942
2736,24820.160504360592
2737,24829.278812311768
2738,24838.39712026294
2739,24847.515428214116
2740,24856.633736165288
2741,24865.752044116463
2742,24874.870352067635
2743,24883.98866001881
2744,24893.106967969983
2745,24902.22527592116
2746,24911.34358387233
2747,24920.461891823506
2748,24929.58019977468
2749,24938.698507725854
2750,24947.816815677026
2751,24956.9351236282
2752,24966.053431579374
2753,24975.171739530546
2754,24984.29004748172
2755,24993.408355432894
2756,25002.52666338407
2757,25011.64497133524
2758,25020.763279286417
2759,25029.88158723759
2760,25038.999895188765
2761,25048.118203139937
2762,25057.236511091112
2763,25066.354819042284
2764,25075.47312699346
2765,25084.591434944632
2766,25093.709742895804
2767,25102.82805084698
2768,25111.94635879815
2769,25121.064666749327
2770,25130.1829747005
2771,25139.301282651675
2772,25148.419590602847
2773,25157.537898554023
2774,25166.656206505195
2775,25175.77451445637
2776,25184.892822407543
2777,25194.01113035872
2778,25203.12943830989
2779,25212.247746261066
2780,25221.366054212238
2781,25230.48436216341
2782,25239.602670114586
2783,25248.720978065758
2784,25257.839286016933
2785,25266.957593968105
2786,25276.07590191928
2787,25285.194209870453
2788,25294.31251782163
2789,25303.4308257728
2790,25312.549133723976
2791,25321.66744167515
2792,25330.785749626324
2793,25339.904057577496
2794,25349.02236552867
2795,25358.140673479844
2796,25367.258981431016
2797,25376.37728938219
2798,25385.495597333364
2799,25394.61390528454
2800,25403.73221323571
2801,25412.850521186887
2802,25421.96882913806
2803,25431.087137089235
2804,25440.205445040407
2805,25449.323752991582
2806,25458.442060942754
2807,25467.56036889393
2808,25476.678676845102
2809,25485.796984796274
2810,25494.91529274745
2811,25504.03360069862
2812,25513.151908649797
2813,25522.27021660097
2814,25531.388524552145
2815,25540.506832503317
2816,25549.625140454493
2817,25558.743448405665
2818,25567.86175635684
2819,25576.980064308013
2820,25586.09837225919
2821,25595.21668021036
2822,25604.334988161536
2823,25613.453296112708
2824,25622.57160406388
2825,25631.689912015056
2826,25640.808219966228
2827,25649.926527917403
2828,25659.044835868575
2829,25668.16314381975
2830,25677.281451770923
2831,25686.3997597221
2832,25695.51806767327
2833,25704.636375624446
2834,25713.75468357562
2835,25722.872991526794
2836,25731.991299477966
2837,25741.10960742914
2838,25750.227915380314
2839,25759.346223331486
2840,25768.46453128266
2841,25777.582839233834
2842,25786.70114718501
2843,25795.81945513618
2844,25804.937763087357
2845,25814.05607103853
2846,25823.174378989705
2847,25832.292686940877
2848,25841.410994892052
2849,25850.529302843224
2850,25859.6476107944
2851,25868.765918745572
2852,25877.884226696748
2853,25887.00253464792
2854,25896.12084259909
2855,25905.239150550267
2856,25914.35745850144
2857,25923.475766452615
2858,25932.594074403787
2859,25941.712382354963
2860,25950.830690306135
2861,25959.94899825731
2862,25969.067306208482
2863,25978.185614159658
2864,25987.30392211083
2865,25996.422230062006
2866,26005.540538013178
2867,26014.658845964354
2868,26023.777153915526
2869,26032.895461866698
2870,26042.013769817873
2871,26051.132077769045
2872,26060.25038572022
2873,26069.368693671393
2874,26078.48700162257
2875,26087.60530957374
2876,26096.723617524916
2877,26105.84192547609
2878,26114.960233427264
2879,26124.078541378436
2880,26133.19684932961
2881,26142.315157280784
2882,26151.433465231956
2883,26160.55177318313
2884,26169.670081134303
2885,26178.78838908548
2886,26187.90669703665
2887,26197.025004987827
2888,26206.143312939
2889,26215.261620890175
2890,26224.379928841347
2891,26233.498236792522
2892,26242.616544743694
2893,26251.73485269487
2894,26260.853160646042
2895,26269.971468597218
2896,26279.08977654839
2897,26288.20808449956
2898,26297.326392450737
2899,26306.44470040191
2900,26315.563008353085
2901,26324.681316304257
2902,26333.799624255433
2903,26342.917932206605
2904,26352.03624015778
2905,26361.154548108952
2906,26370.272856060128
2907,26379.3911640113
2908,26388.509471962476
2909,26397.627779913648
2910,26406.746087864823
2911,26415.864395815996
2912,26424.982703767168
2913,26434.101011718343
2914,26443.219319669515
2915,26452.33762762069
2916,26461.455935571863
2917,26470.57424352304
2918,26479.69255147421
2919,26488.810859425386
2920,26497.92916737656
2921,26507.047475327734
2922,26516.165783278906
2923,26525.28409123008
2924,26534.402399181254
2925,26543.52070713243
2926,26552.6390150836
2927,26561.757323034773
2928,26570.87563098595
2929,26579.99393893712
2930,26589.112246888297
2931,26598.23055483947
2932,26607.348862790644
2933,26616.467170741817
2934,26625.585478692992
2935,26634.703786644164
2936,26643.82209459534
2937,26652.940402546512
2938,26662.058710497688
2939,26671.17701844886
2940,26680.295326400035
2941,26689.413634351207
2942,26698.53194230238
2943,26707.650250253555
2944,26716.768558204727
2945,26725.886866155903
2946,26735.005174107075
2947,26744.12348205825
2948,26753.241790009422
2949,26762.360097960598
2950,26771.47840591177
2951,26780.596713862946
2952,26789.715021814118
2953,26798.833329765293
2954,26807.951637716465
2955,26817.069945667638
2956,26826.188253618813
2957,26835.306561569985
2958,26844.42486952116
2959,26853.543177472333
2960,26862.66148542351
2961,26871.77979337468
2962,26880.898101325856
2963,26890.01640927703
2964,26899.134717228204
2965,26908.253025179376
2966,26917.37133313055
2967,26926.489641081724
2968,26935.6079490329
2969,26944.72625698407
2970,26953.844564935243
2971,26962.96287288642
2972,26972.08118083759
2973,26981.199488788767
2974,26990.31779673994
2975,26999.436104691114
2976,27008.554412642286
2977,27017.672720593462
2978,27026.791028544634
2979,27035.90933649581
2980,27045.027644446982
2981,27054.145952398158
2982,27063.26426034933
2983,27072.382568300505
2984,27081.500876251677
2985,27090.61918420285
2986,27099.737492154025
2987,27108.855800105197
2988,27117.974108056373
2989,27127.092416007545
2990,27136.21072395872
2991,27145.329031909892
2992,27154.447339861068
2993,27163.56564781224
2994,27172.683955763416
2995,27181.802263714588
2996,27190.920571665763
2997,27200.038879616935
2998,27209.15718756811
2999,27218.275495519283
3000,27227.393803470455
3001,27236.51211142163
3002,27245.630419372803
3003,27254.74872732398
3004,27263.86703527515
3005,27272.985343226326
3006,27282.1036511775
3007,27291.221959128674
3008,27300.340267079846
3009,27309.45857503102
3010,27318.576882982194
3011,27327.69519093337
3012,27336.81349888454
3013,27345.931806835717
3014,27355.05011478689
3015,27364.16842273806
3016,27373.286730689237
3017,27382.40503864041
3018,27391.523346591584
3019,27400.641654542756
3020,27409.759962493932
3021,27418.878270445104
3022,27427.99657839628
3023,27437.114886347452
3024,27446.233194298627
3025,27455.3515022498
3026,27464.469810200975
3027,27473.588118152147
3028,27482.706426103323
3029,27491.824734054495
3030,27500.943042005667
3031,27510.061349956843
3032,27519.179657908015
3033,27528.29796585919
3034,27537.416273810362
3035,27546.534581761538
3036,27555.65288971271
3037,27564.771197663886
3038,27573.889505615058
3039,27583.007813566233
3040,27592.126121517405
3041,27601.24442946858
3042,27610.362737419753
3043,27619.481045370925
3044,27628.5993533221
3045,27637.717661273273
3046,27646.83596922445
3047,27655.95427717562
3048,27665.072585126796
3049,27674.19089307797
3050,27683.309201029144
3051,27692.427508980316
3052,27701.54581693149
3053,27710.664124882664
3054,27719.78243283384
3055,27728.90074078501
3056,27738.019048736187
3057,27747.13735668736
3058,27756.25566463853
3059,27765.373972589707
3060,27774.49228054088
3061,27783.610588492054
3062,27792.728896443226
3063,27801.847204394402
3064,27810.965512345574
3065,27820.08382029675
3066,27829.20212824792
3067,27838.320436199097
3068,27847.43874415027
3069,27856.557052101445
3070,27865.675360052617
3071,27874.793668003793
3072,27883.911975954965
3073,27893.030283906137
3074,27902.148591857313
3075,27911.266899808485
3076,27920.38520775966
3077,27929.503515710832
3078,27938.621823662008
3079,27947.74013161318
3080,27956.858439564356
3081,27965.976747515528
3082,27975.095055466703
3083,27984.213363417875
3084,27993.33167136905
3085,28002.449979320223
3086,28011.5682872714
3087,28020.68659522257
3088,28029.804903173743
3089,28038.92321112492
3090,28048.04151907609
3091,28057.159827027266
3092,28066.278134978438
3093,28075.396442929614
3094,28084.514750880786
3095,28093.63305883196
3096,28102.751366783134
3097,28111.86967473431
3098,28120.98798268548
3099,28130.106290636657
3100,28139.22459858783
3101,28148.342906539005
3102,28157.461214490177
3103,28166.57952244135
3104,28175.697830392524
3105,28184.816138343696
3106,28193.934446294872
3107,28203.052754246044
3108,28212.17106219722
3109,28221.28937014839
3110,28230.407678099567
3111,28239.52598605074
3112,28248.644294001915
3113,28257.762601953087
3114,28266.880909904263
3115,28275.999217855435
3116,28285.117525806607
3117,28294.235833757783
3118,28303.354141708955
3119,28312.47244966013
3120,28321.590757611302
3121,28330.709065562478
3122,28339.82737351365
3123,28348.945681464826
3124,28358.063989415998
3125,28367.182297367173
3126,28376.300605318345
3127,28385.41891326952
3128,28394.537221220693
3129,28403.65552917187
3130,28412.77383712304
3131,28421.892145074213
3132,28431.01045302539
3133,28440.12876097656
3134,28449.247068927736
